,size_bytes,height,width,framespersecond,duration,i_frame,b_frame,p_frame,channel_s,frame_count,proportion_of_this_stream,stream_size,len_text,bit_rate_mode_cbr,bit_rate_mode_vbr,channel_layout_c,channel_layout_l_r,channel_positions_front_c,channel_positions_front_l_r,other_bit_rate_mode_constant,other_bit_rate_mode_variable,bitrate
385,48486238.0,720.0,1280.0,29,758.9655172413792,222,10975,10813,2,31628,0.23778,11529015,1489,0,1,0,1,0,1,0,1,528
386,36003407.0,720.0,1280.0,30,772.8666666666667,177,10269,12740,2,33285,0.337,12133024,2533,0,1,0,1,0,1,0,1,372
387,70354339.0,360.0,640.0,25,1252.08,651,0,30651,1,53925,0.16018,11269224,2405,0,1,1,0,1,0,0,1,449
388,322123498.0,720.0,1280.0,23,5463.565217391304,2009,60076,63577,2,225718,0.26033,83859171,8173,0,1,0,1,0,1,0,1,491
389,575920529.0,720.0,1280.0,25,5068.48,2026,54384,70302,2,218282,0.14081,81096190,10390,0,1,0,1,0,1,0,1,909
390,284767695.0,480.0,640.0,29,5479.517241379311,2266,75772,80868,2,228348,0.29791,84835683,9516,1,0,0,1,0,1,1,0,429
391,238119475.0,480.0,600.0,30,2542.0333333333333,884,51163,24214,2,109479,0.17081,40673558,16879,1,0,0,1,0,1,1,0,749
392,243677381.0,480.0,632.0,29,3071.9655172413795,1200,54553,33334,2,130897,0.19957,48630758,13256,1,0,0,1,0,1,1,0,641
393,211533605.0,480.0,630.0,29,2746.8620689655168,1172,45524,32963,2,116822,0.20518000000000006,43401624,5729,1,0,0,1,0,1,1,0,623
394,234242072.0,480.0,632.0,29,2994.827586206897,1247,48496,37107,2,126181,0.20013,46878673,5937,1,0,0,1,0,1,1,0,639
395,203413704.0,360.0,480.0,29,5479.517241379311,1906,91720,65280,2,228351,0.3128,63627598,9191,0,1,0,1,0,1,0,1,306
396,181803947.0,360.0,520.0,29,2935.103448275862,1417,55098,28603,2,122317,0.24996,45443123,6264,1,0,0,1,0,1,1,0,512
397,11098766.0,480.0,852.0,23,156.91304347826087,55,1715,1839,2,6485,0.2171,2409565,438,1,0,0,1,0,1,1,0,589
398,7172489.0,480.0,852.0,23,156.91304347826087,51,2057,1501,2,6485,0.33591,2409302,1171,1,0,0,1,0,1,1,0,381
399,15658971.0,480.0,852.0,23,156.91304347826087,71,1376,2162,2,6485,0.15386,2409343,271,1,0,0,1,0,1,1,0,831
400,11844924.0,480.0,852.0,23,156.91304347826087,49,1605,1955,2,6485,0.20341,2409347,1067,1,0,0,1,0,1,1,0,629
401,14688223.0,720.0,1280.0,24,150.20833333333334,44,1322,2239,2,6471,0.16369,2404369,1196,1,0,0,1,0,1,1,0,782
402,13296351.0,720.0,1280.0,24,150.20833333333334,40,1447,2118,2,6469,0.18077,2403585,1615,0,1,0,1,0,1,0,1,708
403,12293466.0,720.0,1280.0,24,150.20833333333334,42,1199,2364,2,6469,0.19551,2403453,1230,0,1,0,1,0,1,0,1,654
404,274417628.0,720.0,1280.0,23,1457.7391304347825,754,0,32774,2,60224,0.08152999999999999,22374376,2755,0,1,0,1,0,1,0,1,1569
405,90798744.0,360.0,640.0,23,1458.608695652174,813,0,32735,2,60269,0.18495,16793321,2079,0,1,0,1,0,1,0,1,519
406,206042297.0,720.0,1280.0,23,1458.304347826087,552,16074,16915,2,60248,0.10863,22383293,2304,0,1,0,1,0,1,0,1,1178
407,132171320.0,720.0,1280.0,23,1456.695652173913,558,16139,16807,2,60181,0.16915999999999998,22358401,2233,0,1,0,1,0,1,0,1,756
408,141722867.0,360.0,540.0,23,2916.826086956521,1646,0,65441,2,120510,0.23693000000000006,33578840,8585,0,1,0,1,0,1,0,1,405
409,12107103.0,240.0,320.0,25,304.76,184,0,7435,1,13150,0.22698,2748081,567,0,1,1,0,1,0,0,1,317
410,12538115.0,240.0,320.0,25,307.0,159,0,7516,1,13247,0.22079,2768352,385,0,1,1,0,1,0,0,1,326
411,12320834.0,240.0,320.0,25,301.64,161,0,7380,1,13015,0.22075,2719869,259,0,1,1,0,1,0,0,1,326
412,12653750.0,240.0,320.0,25,308.48,162,0,7550,1,13309,0.2198,2781309,524,0,1,1,0,1,0,0,1,327
413,9233157.0,480.0,854.0,23,95.43478260869566,33,1394,768,2,3945,0.15875999999999998,1465852,564,1,0,0,1,0,1,1,0,806
414,25444552.0,480.0,854.0,23,195.0434782608696,49,2754,1683,2,8060,0.11769,2994445,2030,1,0,0,1,0,1,1,0,1087
415,11948327.0,480.0,854.0,23,236.7391304347826,51,2999,2395,2,9783,0.30419,3634573,2302,1,0,0,1,0,1,1,0,420
416,9746282.0,480.0,854.0,23,179.65217391304347,43,2319,1770,2,7425,0.28303,2758530,1229,1,0,0,1,0,1,1,0,452
417,21210540.0,480.0,854.0,23,239.0434782608696,51,2872,2575,2,9879,0.16978,3601085,1980,1,0,0,1,0,1,1,0,739
418,8595452.0,480.0,854.0,23,166.3913043478261,35,2126,1666,2,6877,0.29724,2554938,1707,1,0,0,1,0,1,1,0,430
419,10231781.0,480.0,854.0,23,159.56521739130434,35,1898,1737,2,6595,0.23947,2450169,1262,1,0,0,1,0,1,1,0,534
420,15575614.0,480.0,854.0,23,267.4347826086956,54,3416,2681,2,11051,0.2636,4105659,2537,1,0,0,1,0,1,1,0,485
421,13462598.0,480.0,854.0,23,213.3913043478261,56,2871,1981,2,8818,0.24335,3276056,2226,1,0,0,1,0,1,1,0,526
422,11512725.0,480.0,854.0,23,217.95652173913044,58,2874,2081,2,9007,0.29066,3346274,2488,1,0,0,1,0,1,1,0,440
423,8364256.0,480.0,854.0,23,109.82608695652172,24,1443,1059,2,4540,0.20166,1686697,957,1,0,0,1,0,1,1,0,634
424,8381245.0,480.0,854.0,23,95.91304347826087,21,1169,1016,2,3965,0.17245,1445331,867,1,0,0,1,0,1,1,0,728
425,23617467.0,480.0,854.0,23,281.60869565217394,52,3911,2514,2,11637,0.17961,4241910,3024,1,0,0,1,0,1,1,0,699
426,6777560.0,480.0,854.0,23,61.0,21,485,897,2,2523,0.1357,919682,545,1,0,0,1,0,1,1,0,925
427,9212679.0,480.0,854.0,23,105.6086956521739,28,1139,1262,2,4366,0.17275,1591491,888,1,0,0,1,0,1,1,0,726
428,16396971.0,480.0,854.0,23,184.17391304347825,44,2331,1861,2,7611,0.17245,2827633,1576,1,0,0,1,0,1,1,0,742
429,13355609.0,480.0,854.0,23,217.5217391304348,40,2757,2206,2,8991,0.25014000000000003,3340708,2140,1,0,0,1,0,1,1,0,511
430,18042933.0,480.0,854.0,23,161.56521739130434,55,2165,1496,2,6678,0.13751,2481005,1111,1,0,0,1,0,1,1,0,930
431,4690086.0,480.0,854.0,23,52.04347826086956,15,333,849,2,2153,0.16733,784809,329,1,0,0,1,0,1,1,0,750
432,10893465.0,480.0,854.0,23,78.1304347826087,14,0,1783,2,3230,0.1102,1200491,759,1,0,0,1,0,1,1,0,1161
433,29253141.0,480.0,854.0,23,193.0434782608696,35,0,4405,2,7978,0.10132,2963980,1403,1,0,0,1,0,1,1,0,1263
434,16906380.0,480.0,854.0,23,239.0434782608696,50,2992,2456,2,9879,0.21709,3670238,2021,1,0,0,1,0,1,1,0,589
435,20292896.0,480.0,854.0,23,169.95652173913044,33,1725,2151,2,7024,0.12617,2560383,1880,1,0,0,1,0,1,1,0,995
436,9534201.0,480.0,854.0,23,97.8695652173913,19,1455,777,2,4046,0.15471,1475072,1182,1,0,0,1,0,1,1,0,811
437,7820375.0,480.0,854.0,23,76.78260869565217,15,946,805,2,3175,0.14799,1157348,1124,1,0,0,1,0,1,1,0,848
438,9733587.0,480.0,854.0,23,107.78260869565216,24,1508,947,2,4455,0.16685,1624031,1491,1,0,0,1,0,1,1,0,752
439,10465136.0,480.0,854.0,23,110.3913043478261,22,1484,1033,2,4563,0.15894,1663301,1227,1,0,0,1,0,1,1,0,790
440,3777209.0,480.0,854.0,24,33.75,7,340,463,2,1457,0.14060999999999998,531104,336,1,0,0,1,0,1,1,0,893
441,4306944.0,480.0,854.0,23,45.60869565217392,16,452,581,2,1887,0.15974000000000002,688005,552,1,0,0,1,0,1,1,0,786
442,5249985.0,480.0,854.0,24,37.16666666666666,9,481,402,2,1605,0.11144,585053,480,1,0,0,1,0,1,1,0,1126
443,3055524.0,480.0,854.0,24,21.75,7,165,350,2,940,0.11225999999999997,343022,301,1,0,0,1,0,1,1,0,1119
444,9398272.0,360.0,594.0,25,154.08,97,0,3755,2,6638,0.1968,1849608,308,0,1,0,1,0,1,0,1,487
445,11817771.0,240.0,320.0,30,262.3666666666667,162,0,7709,2,11305,0.26655,3150019,645,0,1,0,1,0,1,0,1,360
446,13484978.0,360.0,594.0,25,163.28,103,0,3979,2,7034,0.14535,1960042,106,0,1,0,1,0,1,0,1,660
447,6350880.0,240.0,320.0,29,166.3793103448276,96,0,4729,1,6936,0.22823,1449482,292,0,1,1,0,1,0,0,1,315
448,8771762.0,240.0,320.0,29,224.3448275862069,132,0,6374,1,9383,0.22356,1961028,183,0,1,1,0,1,0,0,1,322
449,11374129.0,360.0,594.0,25,144.84,97,0,3524,2,6240,0.15289,1739027,136,0,1,0,1,0,1,0,1,628
450,14354623.0,720.0,1280.0,29,88.65517241379311,40,1330,1201,2,3695,0.09563,1372763,94,0,1,0,1,0,1,0,1,1338
451,9377962.0,288.0,384.0,25,212.56,122,0,5192,2,9158,0.27215,2552196,194,0,1,0,1,0,1,0,1,352
452,17274747.0,720.0,1280.0,29,155.20689655172413,55,1993,2453,2,6468,0.13648,2357710,364,0,1,0,1,0,1,0,1,920
453,8471097.0,240.0,320.0,25,206.44,121,0,5040,1,8893,0.21939,1858472,147,0,1,1,0,1,0,0,1,328
454,23130768.0,720.0,958.0,24,180.79166666666663,70,1987,2282,2,7787,0.12507,2893020,82,0,1,0,1,0,1,0,1,1023
455,14312897.0,480.0,640.0,30,219.4333333333333,105,2765,3713,2,9457,0.24085,3447258,672,1,0,0,1,0,1,1,0,521
456,7343993.0,240.0,320.0,29,170.6206896551724,98,0,4850,2,7113,0.26988,1981962,31,0,1,0,1,0,1,0,1,355
457,6561497.0,272.0,512.0,23,128.2608695652174,61,0,2889,2,5301,0.22519,1477588,222,0,1,0,1,0,1,0,1,426
458,53580549.0,720.0,1280.0,29,815.1379310344827,237,13330,10072,2,33969,0.2311,12382355,1830,0,1,0,1,0,1,0,1,543
459,52190556.0,720.0,1280.0,29,778.8620689655173,225,12872,9490,2,32458,0.2267,11831566,3064,0,1,0,1,0,1,0,1,553
460,40355476.0,720.0,1280.0,29,800.0,196,11852,11152,2,33338,0.30113,12152343,2258,0,1,0,1,0,1,0,1,417
461,88189035.0,480.0,656.0,25,1413.12,631,16848,17849,2,60860,0.25639,22610663,4766,1,0,0,1,0,1,1,0,499
462,100984553.0,480.0,656.0,25,1463.56,714,15488,20387,2,63033,0.2319,23417974,5625,1,0,0,1,0,1,1,0,551
463,93584871.0,480.0,656.0,25,1464.96,694,16229,19701,2,63093,0.25047,23440265,7438,1,0,0,1,0,1,1,0,511
464,70888921.0,360.0,640.0,25,1255.04,731,0,30645,1,54053,0.15935,11295973,1811,0,1,1,0,1,0,0,1,451
465,382213781.0,480.0,854.0,29,4742.7241379310335,2298,59951,75290,2,197644,0.19211,73428555,6740,1,0,0,1,0,1,1,0,666
466,203415930.0,240.0,312.0,23,4781.391304347826,2584,0,107388,2,197537,0.27059,55042176,1897,0,1,0,1,0,1,0,1,354
467,527692434.0,720.0,1280.0,29,5127.758620689655,1567,83637,63501,2,213687,0.15045,79388839,15760,0,1,0,1,0,1,0,1,850
468,309545433.0,480.0,630.0,29,5359.068965517241,1994,44266,109153,2,223328,0.26299,81407360,10040,1,0,0,1,0,1,1,0,477
469,355015253.0,352.0,624.0,23,5694.217391304348,2816,0,128151,2,235254,0.18464,65551046,11331,0,1,0,1,0,1,0,1,519
470,246169100.0,240.0,324.0,23,5673.869565217391,2734,0,127765,2,234409,0.26533,65315999,15673,0,1,0,1,0,1,0,1,361
471,246880259.0,360.0,480.0,23,5622.695652173914,2638,0,126684,2,233331,0.26335,65015735,5137,0,1,0,1,0,1,0,1,364
472,337080048.0,480.0,600.0,25,3906.04,1706,54607,41338,2,168222,0.18192,61320161,7662,1,0,0,1,0,1,1,0,690
473,260158506.0,360.0,480.0,29,5585.0344827586205,3357,0,158609,2,232745,0.24928000000000006,64851940,15824,0,1,0,1,0,1,0,1,385
474,321952897.0,480.0,658.0,29,3009.103448275862,1208,54226,31830,2,125399,0.14470999999999998,46588480,8619,1,0,0,1,0,1,1,0,884
475,323196133.0,480.0,632.0,29,4617.034482758621,1893,57865,74136,2,192406,0.21701,70135695,16799,1,0,0,1,0,1,1,0,578
476,315351375.0,480.0,854.0,25,5152.24,2352,55034,71420,2,221893,0.26141,82437526,17496,1,0,0,1,0,1,1,0,489
477,784423806.0,720.0,1280.0,25,5080.24,2668,51380,72958,2,218788,0.10167,79752443,9707,0,1,0,1,0,1,0,1,1235
478,223151840.0,480.0,640.0,25,4406.68,1659,46698,61810,2,189784,0.31001,69179925,20169,1,0,0,1,0,1,1,0,405
479,422539289.0,480.0,640.0,25,5081.12,2565,59937,64526,2,218828,0.18878,79767323,9827,1,0,0,1,0,1,1,0,665
480,338220373.0,480.0,656.0,25,5328.44,2775,74178,56258,2,229479,0.25207,85255871,9739,1,0,0,1,0,1,1,0,507
481,342931739.0,720.0,1280.0,30,2461.866666666667,1371,25348,47137,2,106024,0.11486,39390267,2076,0,1,0,1,0,1,0,1,1114
482,301936941.0,344.0,640.0,23,5512.739130434783,3230,0,123563,2,227752,0.21018,63460693,14321,0,1,0,1,0,1,0,1,456
483,236152144.0,360.0,470.0,25,5186.2,2889,0,126766,2,223356,0.26354,62235794,10785,0,1,0,1,0,1,0,1,364
484,503872600.0,720.0,960.0,29,5213.551724137931,3140,0,148053,2,217262,0.16019,80717020,15673,0,1,0,1,0,1,0,1,799
485,320058432.0,360.0,480.0,30,6236.5,3960,0,183135,2,268598,0.23384,74842000,18346,0,1,0,1,0,1,0,1,410
486,408848775.0,720.0,1280.0,29,5511.344827586207,1517,54786,103526,2,229672,0.2087,85327892,25306,0,1,0,1,0,1,0,1,613
487,277100470.0,480.0,600.0,30,2865.666666666666,1112,55483,29375,2,123419,0.16547,45852792,3835,1,0,0,1,0,1,1,0,773
488,148177221.0,480.0,600.0,30,1650.466666666667,584,21331,27599,2,71082,0.17486,25910759,2953,1,0,0,1,0,1,1,0,718
489,679120072.0,720.0,1274.0,25,4897.72,2076,63561,56806,2,210928,0.11539,78363817,3105,0,1,0,1,0,1,0,1,1109
490,225251519.0,480.0,632.0,29,2882.9310344827586,1045,43996,38564,2,122558,0.20214,45532659,9082,1,0,0,1,0,1,1,0,633
491,183119755.0,480.0,630.0,29,2758.758620689656,1138,47771,31095,2,116818,0.237,43400138,8920,1,0,0,1,0,1,1,0,540
492,231875691.0,480.0,632.0,29,2932.3448275862074,1215,48716,35107,2,126023,0.20192,46819973,8431,1,0,0,1,0,1,1,0,633
493,207478795.0,480.0,628.0,29,2797.1379310344832,1364,43613,36140,2,118399,0.21201,43987510,5364,1,0,0,1,0,1,1,0,603
494,370900252.0,480.0,640.0,29,3087.0344827586205,560,0,88964,2,128645,0.12886,47794097,4755,1,0,0,1,0,1,1,0,993
495,415813973.0,480.0,712.0,29,4948.206896551725,2356,86937,54205,2,206207,0.18424,76609875,3192,1,0,0,1,0,1,1,0,694
496,918972460.0,720.0,1280.0,25,5355.12,3346,41740,88792,2,230626,0.09324,85682045,16850,0,1,0,1,0,1,0,1,1372
497,306385824.0,268.0,640.0,29,7910.689655172415,3245,100715,125450,2,329661,0.39974,122475415,16408,1,0,0,1,0,1,1,0,320
498,138633580.0,352.0,624.0,23,2644.4347826086955,1451,0,59371,2,109253,0.21959,30442196,5913,0,1,0,1,0,1,0,1,437
499,128963431.0,352.0,624.0,23,2624.608695652174,1466,0,58900,2,108434,0.23428,30213990,7522,0,1,0,1,0,1,0,1,409
500,130354521.0,352.0,624.0,23,2616.7391304347825,1419,0,58766,2,108108,0.23109,30123154,8109,0,1,0,1,0,1,0,1,415
501,132560373.0,352.0,624.0,23,2598.5652173913045,1300,0,58467,2,107358,0.22567,29914260,5277,0,1,0,1,0,1,0,1,425
502,30538390.0,720.0,1280.0,29,308.68965517241384,151,2799,6002,2,12864,0.15355,4689175,49,0,1,0,1,0,1,0,1,817
503,20065856.0,720.0,1280.0,29,309.0,131,4587,4243,2,12877,0.23844,4784430,52,0,1,0,1,0,1,0,1,536
504,21032683.0,1080.0,1920.0,29,171.27586206896552,83,2811,2073,2,7140,0.12612,2652647,104,1,0,0,1,0,1,1,0,1014
505,12265212.0,480.0,854.0,23,150.7826086956522,59,1906,1502,2,6232,0.18524,2271954,34,1,0,0,1,0,1,1,0,678
506,9947919.0,480.0,854.0,23,178.56521739130437,53,2404,1650,2,7380,0.27562,2741812,70,1,0,0,1,0,1,1,0,464
507,9896248.0,480.0,854.0,23,140.30434782608697,92,1723,1412,2,5799,0.2136,2113847,311,1,0,0,1,0,1,1,0,587
508,12129352.0,480.0,854.0,23,163.2173913043478,113,1800,1841,2,6746,0.20665,2506493,123,1,0,0,1,0,1,1,0,619
509,7258391.0,480.0,854.0,23,166.3913043478261,142,1956,1729,2,6877,0.35205,2555350,260,1,0,0,1,0,1,1,0,363
510,5269197.0,480.0,854.0,23,139.82608695652175,26,1544,1646,2,5786,0.40034,2109481,109,1,0,0,1,0,1,1,0,313
511,11394554.0,480.0,854.0,23,186.2608695652174,126,2238,1920,2,7699,0.25103000000000003,2860326,349,1,0,0,1,0,1,1,0,509
512,4442431.0,480.0,854.0,23,88.17391304347827,24,1132,872,2,3646,0.30493000000000003,1354626,583,1,0,0,1,0,1,1,0,419
513,8769976.0,480.0,854.0,23,157.04347826086956,55,1914,1643,2,6491,0.2698,2366126,337,1,0,0,1,0,1,1,0,465
514,7243405.0,480.0,854.0,23,170.56521739130434,49,2363,1511,2,7049,0.36155,2618839,424,1,0,0,1,0,1,1,0,354
515,8782971.0,480.0,854.0,23,141.7826086956522,40,1888,1333,2,5860,0.24788,2177102,330,1,0,0,1,0,1,1,0,516
516,15691897.0,480.0,854.0,23,161.95652173913044,114,1811,1800,2,6693,0.15849000000000002,2486965,246,1,0,0,1,0,1,1,0,807
517,9958396.0,480.0,854.0,23,165.95652173913044,107,2141,1569,2,6859,0.25591,2548469,336,1,0,0,1,0,1,1,0,500
518,20231066.0,480.0,854.0,23,171.0,67,2108,1758,2,7074,0.12747999999999998,2578991,120,1,0,0,1,0,1,1,0,985
519,25898175.0,480.0,854.0,23,229.8695652173913,82,2774,2431,2,9507,0.13638,3532033,123,1,0,0,1,0,1,1,0,938
520,7553203.0,480.0,854.0,23,175.2608695652174,88,2181,1762,2,7243,0.35631,2691299,248,1,0,0,1,0,1,1,0,359
521,11987221.0,480.0,854.0,23,232.69565217391303,82,3109,2161,2,9617,0.29806,3572900,461,1,0,0,1,0,1,1,0,429
522,13043983.0,480.0,854.0,23,156.6086956521739,100,1971,1531,2,6473,0.18438,2405092,510,1,0,0,1,0,1,1,0,694
523,22076904.0,480.0,854.0,23,168.8695652173913,57,2034,1793,2,6985,0.11535,2546468,29,1,0,0,1,0,1,1,0,1088
524,20537260.0,480.0,854.0,23,220.69565217391303,77,2764,2235,2,9120,0.16189,3324749,119,1,0,0,1,0,1,1,0,775
525,12616072.0,480.0,854.0,23,154.47826086956522,94,1988,1471,1,6385,0.14102,1779112,293,1,0,1,0,1,0,1,0,680
526,11791875.0,360.0,640.0,23,218.1304347826087,42,3188,1787,2,9016,0.27871,3286505,40,1,0,0,1,0,1,1,0,450
527,8761060.0,480.0,854.0,23,202.7826086956522,117,2457,2090,2,8381,0.3554,3113703,270,1,0,0,1,0,1,1,0,360
528,66473820.0,240.0,320.0,25,1535.76,892,0,37502,2,66142,0.27725,18429770,679,0,1,0,1,0,1,0,1,346
529,194119402.0,480.0,600.0,25,2836.0,806,32394,37700,2,122140,0.22936,44522384,1734,1,0,0,1,0,1,1,0,547
530,335028652.0,720.0,1280.0,25,1795.2,604,28475,15801,2,77313,0.08412,28182078,1548,0,1,0,1,0,1,0,1,1492
531,180072180.0,480.0,640.0,25,1499.68,599,23549,13344,2,64588,0.13075,23543570,1602,1,0,0,1,0,1,1,0,960
532,25182223.0,240.0,308.0,25,564.04,287,0,13814,2,24294,0.26881,6769266,178,0,1,0,1,0,1,0,1,357
533,85736722.0,480.0,640.0,29,1515.344827586207,464,14872,28609,2,63155,0.26851,23021214,1610,1,0,0,1,0,1,1,0,467
534,122633620.0,360.0,480.0,29,2406.5517241379307,1313,0,68477,2,100508,0.22837,28005494,389,0,1,0,1,0,1,0,1,420
535,332602133.0,480.0,640.0,30,2714.2,748,7194,73484,2,116893,0.12811,42609763,866,1,0,0,1,0,1,1,0,980
536,84190003.0,360.0,480.0,25,1747.88,851,0,42846,2,75277,0.24914,20975415,1422,0,1,0,1,0,1,0,1,385
537,73949842.0,240.0,320.0,25,1633.92,803,0,40045,2,70382,0.2652,19611202,1514,0,1,0,1,0,1,0,1,361
538,106036426.0,480.0,640.0,25,1568.04,485,18627,20089,2,67532,0.23215,24616715,1093,1,0,0,1,0,1,1,0,540
539,356280223.0,1080.0,1920.0,25,1768.8,606,21622,21992,2,76180,0.07794,27769078,2268,1,0,0,1,0,1,1,0,1611
540,84924762.0,480.0,640.0,29,1799.448275862069,515,11711,39958,2,74993,0.32189,27336393,1392,1,0,0,1,0,1,1,0,390
541,522458428.0,360.0,482.0,29,8443.172413793103,4985,0,239867,2,351851,0.18765,98039571,6481,0,1,0,1,0,1,0,1,511
542,28850617.0,308.0,384.0,25,612.8,353,0,14967,2,26394,0.25491,7354425,234,0,1,0,1,0,1,0,1,376
543,71175077.0,356.0,640.0,25,1429.4,821,0,34914,2,61562,0.24102,17154283,1045,0,1,0,1,0,1,0,1,398
544,23218782.0,240.0,308.0,25,515.04,249,0,12627,2,22183,0.26621,6181059,160,0,1,0,1,0,1,0,1,360
545,630544063.0,480.0,630.0,25,10506.8,3124,117608,141938,2,452501,0.26662,168113209,14053,1,0,0,1,0,1,1,0,480
546,122865774.0,480.0,640.0,25,1496.36,502,27117,9790,2,64446,0.19487,23942931,1423,1,0,0,1,0,1,1,0,656
547,8510179.0,480.0,640.0,30,339.5,68,4796,5321,2,14627,0.62652,5331823,59,1,0,0,1,0,1,1,0,200
548,245301631.0,480.0,600.0,25,2783.4,798,33833,34954,2,119875,0.18156,44535873,2097,1,0,0,1,0,1,1,0,705
549,85342189.0,480.0,640.0,25,1530.36,455,16690,21114,2,65910,0.28152,24025465,1530,1,0,0,1,0,1,1,0,446
550,23076824.0,256.0,336.0,25,513.36,253,0,12581,2,22111,0.26698,6160997,363,0,1,0,1,0,1,0,1,359
551,78659120.0,360.0,640.0,25,1362.16,813,0,33241,2,58666,0.20782,16346662,1530,0,1,0,1,0,1,0,1,461
552,277187084.0,718.0,1280.0,29,1951.275862068965,383,29221,26983,2,81315,0.10899,30210089,1893,0,1,0,1,0,1,0,1,1174
553,87221445.0,240.0,320.0,30,1911.666666666667,1135,0,56215,2,82331,0.26302,22940665,813,0,1,0,1,0,1,0,1,364
554,79475027.0,360.0,450.0,25,1456.04,689,0,35712,2,62709,0.21986,17473399,699,0,1,0,1,0,1,0,1,436
555,189125514.0,480.0,640.0,29,1544.7931034482758,425,26534,17840,2,64379,0.12408,23467386,945,1,0,0,1,0,1,1,0,1012
556,625754946.0,1080.0,1920.0,23,4193.04347826087,973,44221,51246,2,173232,0.10091,63146663,2534,1,0,0,1,0,1,1,0,1244
557,667255966.0,1080.0,1440.0,25,1816.8,562,28159,16699,2,78246,0.04357,29069897,1300,1,0,0,1,0,1,1,0,2938
558,12045070.0,360.0,480.0,25,188.16,91,0,4613,2,8108,0.18756,2259208,260,0,1,0,1,0,1,0,1,511
559,2401371252.0,1080.0,1920.0,30,9653.866666666667,2436,153576,133604,2,415762,0.06432,154463596,4960,1,0,0,1,0,1,1,0,1989
560,187438367.0,480.0,854.0,25,1742.72,680,24728,18160,2,75055,0.14877,27884379,1661,1,0,0,1,0,1,1,0,860
561,132263044.0,240.0,320.0,24,10446.791666666666,4179,0,246544,2,449952,0.94792,125374380,11885,0,1,0,1,0,1,0,1,101
562,98538331.0,480.0,640.0,25,1442.16,402,14417,21235,2,62111,0.22977,22640895,1372,1,0,0,1,0,1,1,0,546
563,346414497.0,1080.0,1920.0,23,3215.95652173913,863,40434,32670,2,132864,0.13981,48431488,3009,1,0,0,1,0,1,1,0,898
564,446153679.0,1080.0,1920.0,23,3229.1739130434785,1343,38520,34408,2,133410,0.109,48630516,2560,1,0,0,1,0,1,1,0,1152
565,94316930.0,480.0,600.0,25,1467.0,437,18234,18004,2,63181,0.24418,23030692,853,1,0,0,1,0,1,1,0,514
566,1044966754.0,1080.0,1920.0,25,5583.24,1498,72717,65366,2,240453,0.08549,89332924,7847,1,0,0,1,0,1,1,0,1497
567,339030086.0,480.0,854.0,29,5640.9655172413795,1542,55452,106594,2,235076,0.2576,87335678,6077,1,0,0,1,0,1,1,0,496
568,377194439.0,480.0,630.0,29,6976.586206896552,2227,114932,85162,2,290734,0.28636,108013284,11676,1,0,0,1,0,1,1,0,446
569,1738736135.0,1080.0,1920.0,59,2472.033898305085,485,91969,53396,2,104795,0.02239,38933465,409,1,0,0,1,0,1,1,0,5716
570,343995414.0,360.0,468.0,23,6071.608695652174,2815,0,136832,2,250840,0.20318,69893921,7970,0,1,0,1,0,1,0,1,472
571,177432228.0,480.0,600.0,25,4004.2,1379,53223,45503,2,172449,0.35428000000000004,62860984,4177,1,0,0,1,0,1,1,0,354
572,272116769.0,480.0,640.0,29,4649.517241379311,1598,65132,68106,2,193779,0.26457,71993023,6846,1,0,0,1,0,1,1,0,483
573,27041074.0,308.0,384.0,25,591.8,284,0,14511,2,25489,0.26266,7102583,391,0,1,0,1,0,1,0,1,365
574,48750640.0,480.0,640.0,25,520.44,162,8942,3907,2,22416,0.17084000000000002,8328390,341,1,0,0,1,0,1,1,0,749
575,80659796.0,360.0,482.0,30,1672.0666666666666,539,0,49623,2,72012,0.24877,20065633,1745,0,1,0,1,0,1,0,1,385
576,218316293.0,480.0,640.0,25,3035.28,915,55524,19443,2,130721,0.22245,48565371,4923,1,0,0,1,0,1,1,0,575
577,367695710.0,720.0,960.0,25,5359.76,1654,73894,58446,2,230826,0.23323,85756613,7841,0,1,0,1,0,1,0,1,548
578,216480145.0,480.0,638.0,25,2935.56,862,37086,35441,2,126427,0.21288,46085078,5322,1,0,0,1,0,1,1,0,589
579,104332571.0,480.0,640.0,29,1773.9655172413793,547,10638,40260,2,73931,0.2583,26949274,1610,1,0,0,1,0,1,1,0,486
580,407845562.0,480.0,854.0,29,9375.793103448277,2610,137289,131999,2,390715,0.35591,145158153,4719,1,0,0,1,0,1,1,0,359
581,89668481.0,480.0,854.0,30,1312.5666666666666,735,22476,16166,2,56530,0.23422,21001984,1207,1,0,0,1,0,1,1,0,546
582,62386727.0,360.0,466.0,24,1547.375,466,28257,8414,2,64323,0.28729,17922925,1062,0,1,0,1,0,1,0,1,334
583,50989311.0,360.0,480.0,25,1516.88,472,29190,8260,1,65332,0.26776,13653054,1424,0,1,1,0,1,0,0,1,268
584,35462645.0,720.0,1280.0,30,322.1,157,4639,4867,2,13872,0.14534,5154078,640,0,1,0,1,0,1,0,1,880
585,98293549.0,720.0,1280.0,23,629.8695652173913,327,7460,6700,2,26024,0.09837,9668959,522,1,0,0,1,0,1,1,0,1301
586,49923505.0,720.0,1280.0,23,373.9130434782609,302,4111,4187,2,15450,0.11498,5739972,89,1,0,0,1,0,1,1,0,1113
